////////////////////////////////////////////////////////////////////////////////																																																				
//	1.2.7.2	1.2.7.2																																					데미지 구분		타겟 대상	타겟 영역	사거리 내 장애물	타겟 쫓기	탈것 체크	장비 체크	데미지 스탯1	스탯 나눔값2	데미지 스탯2			
//	사재일	사재일																																																		
//	2016-07-18 11:32 AM	2016-07-18 11:32 AM																																																		
//	Season12 P.1 신스킬 아이템 추가	Season12 P.1 신스킬 아이템 추가													SkilluseType																																					
////////////////////////////////////////////////////////////////////////////////																																																				
//속성1 - 펜타그램 속성과 동일 [0(없음). 1(불). 2(물). 3(땅). 4(바람). 5(암흑)]																																																				
//속성2 [-1(없음). 0(물리). 1(마법)]																																																				
// SkillBrand [특정 스킬이 있어야지만 사용이 가능]. 마스터레벨의 경우 액티브 강화 스킬은 선행스킬 조건을 같은 스킬로 넣어야함																																																				
// SkillUsetype [0(일반스킬). 1(직책스킬). 3(마스터레벨:패시브). 4(마스터레벨:액티브), 5(이벤트 맵 스킬/스킬각인UI에서 표시되지 않음), 6(캐릭터 사용불가스킬/스킬각인UI에서 표시되지 않음)]																																																				
// 스킬 타입 : [0(일반스킬). 1(버프:아군에게 이로운 효과). 2(디버프:적군에게 해로운 효과). 3(치료:대상을 회복시킴)]																																																				
// 일반스킬 : 0 ~ 299 Index																																																				
// 마스터스킬트리 (3차전직) : 300 ~ 1000 Index  - 신스킬(723 ~ 742 Index 의 경우 일반스킬이나 예외처리 됨																																																				
// 스킬강화트리 (4차전직) : 1001 ~ Index																																																				
//번호	Name	레벨	데미지	사용마나량	어빌리티	거리	Delay	ReqEng	ReqStr	ReqDex	ReqCha	ReqHea	속성1	속성2	SkilluseType	SkillBrand	KillCout	길마	부길마	베틀마스터	흑마법사	흑기사	요정	마검사	다크로드	소환술사	레이지파이터	그로우랜서		스킬랭크	스킬그룹	필요마스터레벨포인트	소모체력	소모SD	지속시간	아이콘번호	스킬 타입	무기 스킬	데미지 구분	버프 인덱스	타겟 대상	타겟 영역	사거리 내 장애물	타겟 쫓기	탈것 체크	장비 체크	데미지 스탯1	스탯 나눔값2	데미지 스탯2	스탯 나눔값2	속성 각인 가중치	추가 데미지 효과
649	"SD Absorption"	0	3	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	9	296	1	0	0	0	329	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
650	"Marksman"	0	22	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	8	297	1	0	0	0	350	0	0	1	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
651	"Shadow Step"	0	0	150	100	5	3000	0	0	0	0	0	0	-1	4	0	0	0	0	0	0	0	3	0	0	0	0	0	0	9	298	10	0	0	0	351	5	0	0	0	1	1	2	1	2	0	-1	-1	-1	-1	100	0
652	"Evasion"	0	0	200	200	0	60000	0	0	0	0	0	0	-1	4	0	0	0	0	0	0	0	3	0	0	0	0	0	0	9	299	10	0	0	7	352	1	0	0	214	2	1	2	1	0	0	-1	-1	-1	-1	100	0
//소환술사																																																				
//번호		레벨	데미지	사용마나량	어빌리티	거리	Delay	Eng	필요힘	필요민첩	Cha	ReqHea	속성1	속성2	SkilluseType	SkillBrand	KillCout	길마	부길마	베틀마스터	흑마법사	흑기사	요정	마검사	다크로드	소환술사	레이지파이터	그로우랜서	룬마법사	스킬랭크	스킬그룹	필요마스터레벨포인트	소모체력	소모SD	지속시간	아이콘번호	스킬 타입	무기 스킬	데미지 구분	버프 인덱스	타겟 대상	타겟 영역	사거리 내 장애물	타겟 쫓기	탈것 체크	장비 체크	데미지 스탯1	스탯 나눔값2	데미지 스탯2	스탯 나눔값2	속성 각인 가중치	추가 데미지 효과
653	"Protection Shield"	0	2	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	8	300	1	0	0	0	323	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
654	"Weapon Block"	0	2	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	8	301	1	0	0	0	324	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
655	"Shield Block"	0	39	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	9	302	1	0	0	0	325	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
656	"Steel Armor"	0	35	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	9	303	1	0	0	0	326	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
657	"Strong Mind"	0	1	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	9	304	1	0	0	0	327	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
658	"Absorb Life"	0	22	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	7	305	1	0	0	0	328	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
659	"SD Absorption"	0	3	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	9	306	1	0	0	0	329	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
660	"Pain of Curse"	0	22	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	8	307	1	0	0	0	360	0	0	1	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
661	"Paralyze"	0	0	500	300	5	30000	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	3	0	0	0	8	308	10	0	0	10	361	2	0	0	209	1	1	2	1	0	0	-1	-1	-1	-1	100	0
662	"Paralyze PowUp"	0	41	650	390	5	30000	0	0	0	0	0	0	1	4	661	0	0	0	0	0	0	0	0	0	3	0	0	0	9	308	1	0	0	10	362	2	0	0	210	1	1	2	1	0	0	-1	-1	-1	-1	100	0
//마검사																																																				
//번호		레벨	데미지	사용마나량	어빌리티	거리	Delay	Eng	필요힘	필요민첩	Cha	ReqHea	속성1	속성2	SkilluseType	SkillBrand	KillCout	길마	부길마	베틀마스터	흑마법사	흑기사	요정	마검사	다크로드	소환술사	레이지파이터	그로우랜서	룬마법사	스킬랭크	스킬그룹	필요마스터레벨포인트	소모체력	소모SD	지속시간	아이콘번호	스킬 타입	무기 스킬	데미지 구분	버프 인덱스	타겟 대상	타겟 영역	사거리 내 장애물	타겟 쫓기	탈것 체크	장비 체크	데미지 스탯1	스탯 나눔값2	데미지 스탯2	스탯 나눔값2	속성 각인 가중치	추가 데미지 효과
663	"Protection Shield"	0	2	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	8	309	1	0	0	0	323	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
664	"Weapon Block"	0	2	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	8	310	1	0	0	0	324	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
665	"Shield Block"	0	39	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	9	311	1	0	0	0	325	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
666	"Steel Armor"	0	35	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	9	312	1	0	0	0	326	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
667	"Strong Mind"	0	1	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	9	313	1	0	0	0	327	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
668	"Absorb Life"	0	22	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	7	314	1	0	0	0	328	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
669	"SD Absorption"	0	3	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	9	315	1	0	0	0	329	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
// 다크로드																																																				
//번호		레벨	데미지	사용마나량	어빌리티	거리	Delay	Eng	필요힘	필요민첩	Cha	ReqHea	속성1	속성2	SkilluseType	SkillBrand	KillCout	길마	부길마	베틀마스터	흑마법사	흑기사	요정	마검사	다크로드	소환술사	레이지파이터	그로우랜서	룬마법사	스킬랭크	스킬그룹	필요마스터레벨포인트	소모체력	소모SD	지속시간	아이콘번호	스킬 타입	무기 스킬	데미지 구분	버프 인덱스	타겟 대상	타겟 영역	사거리 내 장애물	타겟 쫓기	탈것 체크	장비 체크	데미지 스탯1	스탯 나눔값2	데미지 스탯2	스탯 나눔값2	속성 각인 가중치	추가 데미지 효과
670	"Protection Shield"	0	2	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	8	316	1	0	0	0	323	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
671	"Weapon Block"	0	2	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	8	317	1	0	0	0	324	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
672	"Shield Block"	0	39	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	9	318	1	0	0	0	325	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
673	"Steel Armor"	0	35	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	9	319	1	0	0	0	326	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
674	"Strong Mind"	0	1	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	9	320	1	0	0	0	327	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
675	"Absorb Life"	0	22	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	7	321	1	0	0	0	328	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
676	"SD Absorption"	0	3	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	9	322	1	0	0	0	329	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
// 레이지파이터																																																				
//번호		레벨	데미지	사용마나량	어빌리티	거리	Delay	Eng	필요힘	필요민첩	Cha	ReqHea	속성1	속성2	SkilluseType	SkillBrand	KillCout	길마	부길마	베틀마스터	흑마법사	흑기사	요정	마검사	다크로드	소환술사	레이지파이터	그로우랜서	룬마법사	스킬랭크	스킬그룹	필요마스터레벨포인트	소모체력	소모SD	지속시간	아이콘번호	스킬 타입	무기 스킬	데미지 구분	버프 인덱스	타겟 대상	타겟 영역	사거리 내 장애물	타겟 쫓기	탈것 체크	장비 체크	데미지 스탯1	스탯 나눔값2	데미지 스탯2	스탯 나눔값2	속성 각인 가중치	추가 데미지 효과
677	"Protection Shield"	0	2	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	8	323	1	0	0	0	323	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
678	"Weapon Block"	0	2	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	8	324	1	0	0	0	324	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
679	"Shield Block"	0	39	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	9	325	1	0	0	0	325	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
680	"Steel Armor"	0	35	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	9	326	1	0	0	0	326	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
681	"Strong Mind"	0	1	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	9	327	1	0	0	0	327	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
682	"Absorb Life"	0	22	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	7	328	1	0	0	0	328	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
683	"SD Absorption"	0	3	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	9	329	1	0	0	0	329	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
//그로우랜서 스킬 추가(2014-03-28 김의건)																																																				
//신성 - 패시브(미라쥬랜서)																																																				
684	"Cloak of Transcendence Absorption PowUp"	0	38	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	8	330	1	0	0	0	384	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
685	"Cloak of Transcendence Defense PowUp"	0	17	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	8	331	1	0	0	0	385	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
686	"Cloak of Transcendence Attack PowUp"	0	17	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	9	332	1	0	0	0	386	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
// 응징 - 스킬 향상 (미라쥬랜서)																																																				
687	"Spin Step PowUp"	83	3	15	0	2	500	0	0	150	0	0	2	-1	4	271	0	0	0	0	0	0	0	0	0	0	0	3	0	2	333	1	0	0	0	387	0	0	1	0	0	0	0	0	0	4	2	-1	-1	-1	100	0
688	"Harsh Strike PowUp"	74	4	15	0	3	500	0	150	0	0	0	1	-1	4	276	0	0	0	0	0	0	0	0	0	0	0	3	0	2	334	1	0	0	0	388	0	0	1	0	0	0	0	0	2	0	1	30	-1	-1	110	0
689	"Weapon Mastery"	0	22	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	335	1	0	0	0	389	0	0	1	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
690	"Spin Step Mastery"	83	4	20	0	2	500	0	0	150	0	0	2	-1	4	687	0	0	0	0	0	0	0	0	0	0	0	3	0	4	333	1	0	0	0	390	0	0	0	0	0	0	0	0	0	4	2	-1	-1	-1	100	0
691	"Harsh Strike Mastery"	74	0	20	0	3	500	0	150	0	0	0	1	-1	4	688	0	0	0	0	0	0	0	0	0	0	0	3	0	4	334	10	0	0	0	391	0	0	0	0	0	0	0	0	2	0	1	30	-1	-1	110	0
692	"Magic Pin PowUp"	30	4	30	20	2	500	0	300	300	0	0	2	-1	4	274	0	0	0	0	0	0	0	0	0	0	0	3	0	5	338	1	0	0	0	392	0	0	1	0	0	0	0	0	0	4	2	-1	-1	-1	100	0
693	"Obsidian PowUp"	74	18	50	50	0	0	200	0	0	0	0	0	-1	4	273	0	0	0	0	0	0	0	0	0	0	0	3	0	5	339	1	0	0	0	393	1	0	0	220	3	0	0	0	0	0	1	-1	-1	-1	100	0
694	"Magic Pin Proficiency"	30	7	35	20	2	500	0	300	300	0	0	2	-1	4	692	0	0	0	0	0	0	0	0	0	0	0	3	0	6	338	1	0	0	0	394	0	0	0	0	0	0	0	0	0	4	2	-1	-1	-1	100	0
695	"Magic Pin Mastery"	30	0	40	22	3	500	0	300	300	0	0	2	-1	4	692	0	0	0	0	0	0	0	0	0	0	0	3	0	7	338	10	0	0	0	395	0	0	0	0	0	0	0	0	0	4	2	-1	-1	-1	100	0
696	"Breche PowUp"	300	4	45	25	3	500	0	0	0	0	0	1	-1	4	279	0	0	0	0	0	0	0	0	0	0	0	3	0	5	342	1	0	0	0	396	0	0	1	0	1	0	0	0	2	4	2	-1	-1	-1	110	0
697	"Breche Proficiency"	300	7	45	25	3	500	0	0	0	0	0	1	-1	4	696	0	0	0	0	0	0	0	0	0	0	0	3	0	6	342	1	0	0	0	397	0	0	0	0	1	0	0	0	2	4	2	-1	-1	-1	110	0
698	"Breche Mastery"	300	0	50	30	4	500	0	0	0	0	0	1	-1	4	696	0	0	0	0	0	0	0	0	0	0	0	3	0	7	342	10	0	0	0	398	0	0	0	0	1	0	0	0	2	4	2	-1	-1	-1	110	0
699	"Shining Peak PowUp"	220	5	70	25	4	0	0	0	0	0	0	4	-1	4	277	0	0	0	0	0	0	0	0	0	0	0	3	0	7	345	1	0	0	0	399	0	0	1	0	1	0	0	0	0	4	1	-1	-1	-1	110	0
700	"Burst"	0	38	200	50	0	60000	0	0	0	0	0	0	-1	4	0	0	0	0	0	0	0	0	0	0	0	0	3	0	8	346	10	0	0	0	400	1	0	0	219	2	0	0	0	0	0	-1	-1	-1	-1	100	0
701	"Burst PowUp"	0	23	210	52	0	60000	0	0	0	0	0	0	-1	4	700	0	0	0	0	0	0	0	0	0	0	0	3	0	9	346	1	0	0	0	401	1	0	0	226	2	0	0	0	0	0	-1	-1	-1	-1	100	0
// 집념 - 공격력 향상 (미라쥬랜서)																																																				
702	"Lance PowUp"	0	22	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	348	1	0	0	0	402	0	0	1	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
703	"Circle Shield PowUp"	220	10	100	50	0	0	0	0	0	0	0	0	-1	4	272	0	0	0	0	0	0	0	0	0	0	0	3	0	2	349	1	0	0	0	403	1	0	0	221	2	0	0	0	0	8	2	-1	-1	-1	100	0
704	"Shield PowUp"	0	10	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	350	1	0	0	0	404	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
705	"Lance Mastery"	0	1	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	351	1	0	0	0	405	0	0	1	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
706	"Circle Shield Mastery"	220	23	100	50	0	0	0	0	0	0	0	0	-1	4	703	0	0	0	0	0	0	0	0	0	0	0	3	0	3	349	1	0	0	0	406	1	0	0	222	2	0	0	0	0	8	2	-1	-1	-1	100	0
707	"Shield Mastery"	0	17	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	353	1	0	0	0	407	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
708	"Wrath PowUp"	66	23	110	50	0	60000	0	0	0	0	0	0	-1	4	278	0	0	0	0	0	0	0	0	0	0	0	3	0	4	354	1	0	0	0	408	1	0	0	223	2	0	0	0	2	0	2	-1	-1	-1	100	0
709	"Wrath Proficiency"	66	23	130	60	0	60000	0	0	0	0	0	0	-1	4	708	0	0	0	0	0	0	0	0	0	0	0	3	0	5	354	1	0	0	0	409	1	0	0	224	2	0	0	0	2	0	2	-1	-1	-1	100	0
710	"Wrath Mastery"	66	38	150	80	0	60000	0	0	0	0	0	0	-1	4	709	0	0	0	0	0	0	0	0	0	0	0	3	0	6	354	10	0	0	0	410	1	0	0	225	2	0	0	0	2	0	2	-1	-1	-1	100	0
711	"Increases Retaliation DMG"	0	23	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	9	357	1	0	0	0	411	0	0	0	0	2	0	0	0	0	0	-1	-1	-1	-1	100	0
712	"Increases Rage DMG"	0	23	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	9	358	1	0	0	0	412	0	0	0	0	2	0	0	0	0	0	-1	-1	-1	-1	100	0
//그로우랜서 스킬 추가(2014-09-29 김의건)																																																				
//번호		레벨	데미지	사용마나량	어빌리티	거리	Delay	Eng	필요힘	필요민첩	Cha	ReqHea	속성1	속성2	SkilluseType	SkillBrand	KillCout	길마	부길마	베틀마스터	흑마법사	흑기사	요정	마검사	다크로드	소환술사	레이지파이터	그로우랜서	룬마법사	스킬랭크	스킬그룹	필요마스터레벨포인트	소모체력	소모SD	지속시간	아이콘번호	스킬 타입	무기 스킬	데미지 구분	버프 인덱스	타겟 대상	타겟 영역	사거리 내 장애물	타겟 쫓기	탈것 체크	장비 체크	데미지 스탯1	스탯 나눔값2	데미지 스탯2	스탯 나눔값2	속성 각인 가중치	추가 데미지 효과
713	"Protection Shield"	0	2	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	8	359	1	0	0	0	323	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
714	"Weapon Block"	0	2	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	8	360	1	0	0	0	324	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
715	"Shield Block"	0	39	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	9	361	1	0	0	0	325	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
716	"Steel Armor"	0	35	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	9	362	1	0	0	0	326	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
717	"Strong Mind"	0	1	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	9	363	1	0	0	0	327	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
718	"Absorb Life"	0	22	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	7	364	1	0	0	0	328	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
719	"SD Absorption"	0	3	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	9	365	1	0	0	0	329	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
// 광휘의 에르텔 옵션 추가 (액티브 스킬 추가 / 2015-04-01 홍승욱)																																																				
720	"Immune I"	0	0	300	200	0	500	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	420	1	0	0	243	2	1	2	1	0	0	-1	-1	-1	-1	100	0
721	"Immune II"	0	0	300	200	0	500	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	421	1	0	0	244	2	1	2	1	0	0	-1	-1	-1	-1	100	0
722	"Berserker I"	0	0	500	300	0	500	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	422	1	0	0	245	2	1	2	1	0	0	-1	-1	-1	-1	100	0
//스킬 보완에 대한 스킬 추가 (2015-07-24 홍승욱)																																																				
723	"Fire Blow"	160	120	17	17	3	0	0	1090	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	423	0	0	1	0	0	0	0	0	0	2	1	150	-1	-1	105	1
724	"Meteor Strike"	160	100	92	17	7	0	1073	0	0	0	0	3	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	424	0	0	2	0	0	0	0	0	0	0	3	170	-1	-1	110	1
725	"Meteor Storm"	160	105	105	20	6	500	1160	0	0	0	0	3	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	425	0	0	2	1	1	0	0	0	0	0	3	200	-1	-1	130	0
726	"Soul Seeker"	160	125	90	16	7	0	1115	0	0	0	0	5	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	426	0	0	2	0	0	0	0	0	0	0	3	170	-1	-1	110	1
727	"Focus Shot"	160	110	12	9	7	0	0	0	1302	0	0	4	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	427	0	0	1	0	0	0	0	0	0	5	2	100	-1	-1	130	1
//728	"Fire Arrow"	160	95	15	11	6	0	0	0	309	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	428	0	0	1	1	1	0	0	0	0	5	2	120	-1	-1	130	0
729	"Fire Beast"	160	100	95	11	7	500	1220	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	429	0	0	2	0	0	0	0	0	0	0	3	170	-1	-1	105	1
730	"Aqua Beast"	160	100	95	11	7	500	1220	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	430	0	0	2	0	0	0	0	0	0	0	3	170	-1	-1	105	1
731	"Ice Blood"	160	330	19	28	3	0	0	900	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	431	0	0	1	0	0	0	0	0	0	2	1	750	-1	-1	105	1
732	"Fire Blood"	160	330	19	28	3	0	0	900	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	432	0	0	1	0	0	0	0	0	0	2	1	750	-1	-1	105	1
733	"Dark Blast"	160	120	92	17	7	0	1073	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	433	0	0	2	0	0	0	0	0	0	0	3	170	-1	-1	110	1
734	"Meteor Strike"	160	120	92	17	7	0	1073	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	434	0	0	2	0	0	0	0	0	0	0	3	170	-1	-1	110	1
//735	"Flame Spear"	160	100	50	50	3	500	0	100	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	435	0	0	1	0	0	0	0	0	0	0	1	170	-1	170	105	1
//736	"Fire Wave"	160	220	30	10	3	0	0	130	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	436	0	0	1	0	0	0	0	0	0	2	1	170	-1	-1	105	1
737	"Wind Soul"	160	85	60	17	6	0	0	717	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	437	0	0	1	0	0	0	0	0	0	2	1	250	-1	-1	105	1
//738	"Volcano"	160	500	50	25	5	0	0	0	208	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	438	0	0	1	0	0	0	0	0	0	2	2	170	-1	-1	110	1
739	"Dark Phoenix Shot"	160	650	30	10	7	600	0	0	987	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	439	0	0	1	0	0	0	0	0	0	0	2	170	-1	-1	110	1
